Time_Period,Road_Type,Max_Speed,Lanes,Road_Length,Angle_Deviation,One_Way,Is_Obstacle,Travel_Time_Base,Node_Degree,Should_Take
Morning_Peak,secondary,60,2,28.70630868,12.45,1,0,3.44,3,YES
Morning_Peak,residential,30,1,63.07968882,32.39,1,0,4.54,2,YES
Morning_Peak,footway,40,1,60.07146049,50.22,0,0,4.33,4,YES
Morning_Peak,residential,30,1,28.88937857,28.27,1,0,2.08,2,YES
Morning_Peak,unclassified,40,2,24.79477418,52.13,0,0,2.23,3,NO
Morning_Peak,unclassified,40,1,1.503566524,55.08,0,0,0.14,3,NO
Morning_Peak,secondary,60,1,16.45188262,16.72,1,0,1.97,2,YES
Morning_Peak,footway,40,1,3.706767695,73.44,0,0,0.27,3,YES
Morning_Peak,footway,40,1,69.59947668,68.86,0,1,5.01,3,YES
Morning_Peak,footway,40,1,84.63496423,1.52,0,0,6.09,3,YES
Morning_Peak,footway,40,1,54.02287207,22.82,0,0,3.89,3,YES
Morning_Peak,footway,40,1,13.24996148,37.83,0,0,0.95,4,YES
Morning_Peak,footway,40,1,29.98099993,73.72,0,0,2.16,3,YES
Morning_Peak,residential,30,1,12.88229621,119.55,1,0,0.93,2,YES
Morning_Peak,footway,40,1,28.04193963,49.17,0,0,2.02,4,YES
Morning_Peak,residential,30,1,25.88622625,109.64,1,0,1.86,2,YES
Morning_Peak,footway,40,1,93.60679133,1.41,0,0,6.74,3,YES
Morning_Peak,residential,30,1,18.19140844,114.64,1,0,1.31,2,YES
Morning_Peak,footway,40,1,56.50317201,69.34,0,0,4.07,3,YES
Morning_Peak,footway,40,1,118.8043972,1.41,0,0,8.55,3,YES
Morning_Peak,cycleway,40,1,5.97940765,93.79,0,0,0.54,3,YES
Morning_Peak,primary,70,1,15.93041157,5.15,1,1,1.43,2,YES
Morning_Peak,service,40,1,1.360533011,81.61,0,0,0.24,4,YES
Morning_Peak,unclassified,40,1,144.5236369,33.05,0,0,13.01,3,YES
Morning_Peak,footway,40,1,4.56390267,132.19,0,0,0.33,3,YES
Morning_Peak,unclassified,40,1,17.13830389,147,0,0,1.54,3,YES
Morning_Peak,footway,40,1,34.79144368,3.91,0,0,2.5,4,YES
Morning_Peak,footway,40,1,46.8907128,10.85,0,0,3.38,4,YES
Morning_Peak,unclassified,40,1,230.6503823,47.53,0,0,20.76,3,YES
Morning_Peak,unclassified,40,1,0.862373191,37.79,0,0,0.08,3,YES
Morning_Peak,footway,40,1,54.27008664,65.62,0,0,3.91,3,YES
Morning_Peak,residential,30,1,30.10584017,115.21,1,0,2.17,2,YES
Morning_Peak,unclassified,40,1,1.130281448,1.23,0,0,0.1,4,YES
Morning_Peak,residential,30,1,77.24759921,69.6,1,0,5.56,2,YES
Morning_Peak,footway,40,1,8.204685862,43.64,0,0,0.59,3,YES
Morning_Peak,service,40,1,2.52597045,91.87,0,0,0.45,2,YES
Morning_Peak,footway,40,1,23.67049623,74.26,0,0,1.7,4,YES
Morning_Peak,footway,40,1,44.60167567,72.84,0,0,3.21,3,YES
Morning_Peak,footway,40,1,8.484091922,129.19,0,0,0.61,3,YES
Morning_Peak,residential,30,1,18.54816617,114.67,1,0,1.34,2,YES
Morning_Peak,residential,30,1,24.28771068,115.29,1,0,1.75,2,YES
Morning_Peak,service,40,1,2.883400009,12.24,1,0,0.52,3,YES
Morning_Peak,footway,40,1,28.94704447,73.17,0,0,2.08,3,YES
Morning_Peak,residential,30,1,54.47117428,114.79,1,0,3.92,2,YES
Morning_Peak,footway,40,1,37.1324048,28.05,0,0,2.67,4,YES
Morning_Peak,residential,30,1,3.959961488,107.82,1,0,0.29,1,YES
Morning_Peak,footway,40,1,7.607569018,75.24,0,0,0.55,3,YES
Morning_Peak,residential,30,1,4.548482666,115.17,1,0,0.33,2,YES
Morning_Peak,residential,30,1,35.03368514,49.92,1,0,2.52,2,YES
Morning_Peak,cycleway,40,1,26.46979844,91.11,0,0,2.38,3,YES
Morning_Peak,footway,40,1,20.23485235,76.55,0,0,1.46,3,YES
Morning_Peak,footway,40,1,185.964702,1.55,0,0,13.39,4,YES
Morning_Peak,footway,40,1,24.2018351,77.44,0,0,1.74,3,YES
Morning_Peak,secondary,60,1,7.367461797,80.14,1,0,0.88,3,YES
Morning_Peak,footway,40,1,85.96193736,75.52,0,0,6.19,3,YES
Morning_Peak,footway,40,1,37.36254352,21.88,0,0,2.69,4,YES
Morning_Peak,footway,40,1,56.9895954,58.2,0,0,4.1,3,YES
Morning_Peak,footway,40,1,2.253597294,53.11,0,0,0.16,3,YES
Morning_Peak,residential,30,1,12.61238319,18.74,1,0,0.91,3,YES
Morning_Peak,footway,40,1,6.151294542,102.78,0,0,0.44,3,YES
Morning_Peak,unclassified,40,1,342.2659891,37.57,0,0,30.8,3,YES
Morning_Peak,primary,70,1,28.53014773,3.07,1,0,2.57,1,YES
Morning_Peak,footway,40,1,42.35457635,1.19,0,0,3.05,3,YES
Morning_Peak,residential,30,1,33.0593632,125.94,1,0,2.38,2,YES
Morning_Peak,residential,30,1,11.37347143,113.88,1,0,0.82,2,YES
Morning_Peak,cycleway,40,1,32.95473644,100.05,0,0,2.97,3,YES
Morning_Peak,footway,40,1,131.314321,84.14,0,0,9.45,3,YES
Morning_Peak,footway,40,1,79.00293043,56.25,0,0,5.69,4,YES
Morning_Peak,cycleway,40,1,38.33358299,102.6,0,0,3.45,3,YES
Morning_Peak,cycleway,40,1,17.01558406,160.83,0,0,1.53,3,YES
Morning_Peak,residential,30,1,99.7899621,57.44,1,0,7.18,2,YES
Morning_Peak,primary,70,1,2.485370281,75.02,1,1,0.22,1,YES
Morning_Peak,footway,40,1,43.87123592,1.44,0,0,3.16,4,YES
Morning_Peak,unclassified,40,1,33.24264525,75.41,0,0,2.99,3,YES
Morning_Peak,footway,40,1,9.260773218,0,0,0,0.67,2,YES
Morning_Peak,footway,40,1,49.04031267,1.69,0,0,3.53,3,YES
Morning_Peak,footway,40,1,43.91229197,8.67,0,0,3.16,3,YES
Morning_Peak,footway,40,1,25.39678197,10.31,0,0,1.83,3,YES
Morning_Peak,footway,40,1,7.530593808,106.43,0,0,0.54,3,YES
Morning_Peak,service,40,1,87.90431266,67.6,0,0,15.82,3,YES
Morning_Peak,secondary,60,2,28.70630868,20.22,1,0,3.44,3,YES
Morning_Peak,residential,30,1,127.5363687,41.85,1,0,9.18,3,YES
Morning_Peak,service,40,1,8.050592536,22.35,0,0,1.45,4,YES
Morning_Peak,footway,40,1,60.07146049,1.07,0,0,4.33,4,YES
Morning_Peak,unclassified,40,1,8.80267606,157.13,0,0,0.79,2,NO
Morning_Peak,footway,40,1,48.10806773,138.03,0,0,3.46,3,NO
Morning_Peak,footway,40,1,98.09373484,10.54,0,0,7.06,3,YES
Morning_Peak,service,40,1,5.351551017,55.86,0,1,0.96,3,YES
Morning_Peak,footway,40,1,29.08526572,64.12,0,0,2.09,3,YES
Morning_Peak,residential,30,1,28.7522798,35.57,1,0,2.07,2,YES
Morning_Peak,footway,40,1,185.964702,16.66,0,0,13.39,3,YES
Morning_Peak,service,40,1,98.16030743,0,0,1,17.67,4,YES
Morning_Peak,service,40,1,135.5585373,55.02,0,0,24.4,3,YES
Morning_Peak,residential,30,1,23.78486631,115.75,1,0,1.71,3,YES
Morning_Peak,residential,30,2,111.4640534,47.75,0,0,8.03,4,YES
Morning_Peak,footway,40,1,48.01019394,62.81,0,0,3.46,3,YES
Morning_Peak,residential,30,2,130.8933984,28.66,0,0,9.42,3,YES
Morning_Peak,service,40,1,45.39013251,31.63,0,0,8.17,3,YES
Morning_Peak,residential,30,1,202.933492,121.28,0,0,14.61,3,YES
Morning_Peak,footway,40,1,44.60167567,114.87,0,0,3.21,3,YES
Morning_Peak,service,40,1,4.552505454,144.04,0,0,0.82,3,YES
Morning_Peak,footway,40,1,56.50317201,102.9,0,0,4.07,3,YES
Morning_Peak,residential,30,2,29.39947343,37,0,0,2.12,2,YES
Morning_Peak,service,40,1,8.247946917,39.47,0,1,1.48,2,YES
Morning_Peak,footway,40,1,84.63496423,15.4,0,0,6.09,3,YES
Morning_Peak,footway,40,1,54.27008664,103.68,0,0,3.91,3,YES
Morning_Peak,footway,40,1,71.30181775,60.02,0,0,5.13,3,YES
Morning_Peak,residential,30,2,38.98383608,58.55,0,0,2.81,3,YES
Morning_Peak,cycleway,40,1,89.63011015,48.69,0,0,8.07,4,YES
Morning_Peak,cycleway,40,1,3.507869538,81.97,0,0,0.32,3,YES
Morning_Peak,footway,40,1,59.07264921,18.06,0,0,4.25,4,YES
Morning_Peak,service,40,1,157.9823489,113.77,0,0,28.44,3,YES
Morning_Peak,unclassified,40,1,33.24264525,104.87,0,0,2.99,3,YES
Morning_Peak,service,40,1,9.393076542,42.93,1,0,1.69,3,YES
Morning_Peak,footway,40,1,79.69493437,56.1,0,0,5.74,3,YES
Morning_Peak,residential,30,1,103.4648586,35.46,1,0,7.45,2,YES
Morning_Peak,residential,30,2,24.5138035,47.83,1,0,1.76,2,YES
Morning_Peak,unclassified,40,1,59.93987709,143.77,0,1,5.39,3,YES
Morning_Peak,footway,40,1,0.829749357,74.66,0,0,0.06,4,YES
Morning_Peak,footway,40,1,6.447242293,64.89,0,0,0.46,4,YES
Morning_Peak,cycleway,40,1,26.46979844,69.94,0,0,2.38,3,YES
Morning_Peak,residential,30,2,11.12137936,38.62,0,0,0.8,4,YES
Morning_Peak,footway,40,1,58.45594873,33.46,0,0,4.21,3,YES
Morning_Peak,residential,30,2,13.62344308,10.74,0,0,0.98,3,YES
Morning_Peak,residential,30,2,12.69804765,71.92,0,0,0.91,3,YES
Morning_Peak,footway,40,1,6.151294542,130.71,0,0,0.44,3,YES
Morning_Peak,footway,40,1,3.205846464,58.32,0,0,0.23,3,YES
Morning_Peak,residential,30,2,33.47513278,34.51,0,0,2.41,3,YES
Morning_Peak,unclassified,40,1,16.00666144,71.66,0,0,1.44,4,YES
Morning_Peak,residential,30,2,14.17948613,45.98,1,0,1.02,2,YES
Morning_Peak,service,40,1,48.55319799,50.63,0,0,8.74,2,YES
Morning_Peak,residential,30,2,42.04277656,36.24,0,0,3.03,3,YES
Morning_Peak,unclassified,40,1,3.26838236,83.57,0,0,0.29,3,YES
Morning_Peak,cycleway,40,1,32.95473644,75.31,0,1,2.97,3,YES
Morning_Peak,cycleway,40,1,5.97940765,73.94,0,0,0.54,3,YES
Morning_Peak,cycleway,40,1,2.003699849,74.77,0,0,0.18,3,YES
Morning_Peak,footway,40,1,3.881097561,72.1,0,0,0.28,3,YES
Morning_Peak,residential,30,1,3.959961488,100.63,1,0,0.29,1,YES
Morning_Peak,residential,30,1,6.18916734,131.23,0,0,0.45,2,YES
Morning_Peak,secondary,60,3,35.47584878,23.62,1,0,4.26,2,YES
Morning_Peak,footway,40,1,25.40087212,16.82,0,0,1.83,3,YES
Morning_Peak,unclassified,40,1,28.40181223,84.95,0,0,2.56,3,YES
Morning_Peak,residential,30,1,18.8010172,61.11,1,0,1.35,2,YES
Morning_Peak,unclassified,40,1,13.28297082,72.9,0,0,1.2,5,YES
Morning_Peak,footway,40,1,123.0576743,30.89,0,0,8.86,3,YES
Morning_Peak,secondary,60,3,13.43876173,22.16,1,0,1.61,2,YES
Morning_Peak,residential,30,1,32.59228965,133.68,0,0,2.35,3,YES
Morning_Peak,service,40,1,15.33232251,25.95,1,0,2.76,3,YES
Morning_Peak,residential,30,1,65.59582312,130.81,0,0,4.72,3,YES
Morning_Peak,footway,40,1,3.706767695,104.43,0,0,0.27,3,YES
Morning_Peak,footway,40,1,7.000253906,115.84,0,0,0.5,2,YES
Morning_Peak,residential,30,1,8.916584094,154.48,1,0,0.64,2,YES
Morning_Peak,service,40,1,44.77891427,32.98,0,0,8.06,3,YES
Morning_Peak,residential,30,1,71.71603549,120.99,0,0,5.16,2,YES
Morning_Peak,service,40,1,6.236462805,59.7,0,0,1.12,4,YES
Morning_Peak,residential,30,1,84.98016562,59.16,1,0,6.12,2,YES
Morning_Peak,residential,30,2,14.33813579,34.67,0,0,1.03,3,YES
Morning_Peak,footway,40,1,49.01941008,13.39,0,0,3.53,3,YES
Morning_Peak,residential,30,2,17.12759109,40.3,0,0,1.23,3,YES
Morning_Peak,unclassified,40,1,1.779077475,164.07,0,0,0.16,3,YES
Morning_Peak,footway,40,1,35.71428741,20.54,0,0,2.57,3,YES
Morning_Peak,residential,30,2,52.26447796,62.56,0,0,3.76,3,YES
Morning_Peak,residential,30,1,6.318890827,11.49,1,0,0.45,2,YES
Morning_Peak,cycleway,40,1,38.33358299,86.96,0,0,3.45,3,YES
Morning_Peak,residential,30,1,1.854231309,125.74,0,0,0.13,3,YES
Morning_Peak,footway,40,1,49.04031267,14.98,0,0,3.53,4,YES
Morning_Peak,residential,30,1,4.95395169,11.45,1,0,0.36,2,YES
Morning_Peak,residential,30,1,64.77662722,53.82,1,0,4.66,1,YES
Morning_Peak,residential,30,2,27.65157974,54.47,0,0,1.99,3,YES
Morning_Peak,residential,30,2,48.10787132,66.25,0,0,3.46,3,YES
Morning_Peak,residential,30,2,107.2670693,50.29,1,0,7.72,2,YES
Morning_Peak,residential,30,2,15.31856966,38.68,0,0,1.1,3,YES
Morning_Peak,footway,40,1,7.398038171,63.95,0,0,0.53,3,YES
Morning_Peak,footway,40,1,93.60679133,16.46,0,0,6.74,4,YES
Morning_Peak,residential,30,2,30.24148774,44.99,0,0,2.18,3,YES
Morning_Peak,secondary,60,3,21.35566463,145.37,0,0,2.56,3,YES
Morning_Peak,residential,30,2,33.99783717,44.21,1,0,2.45,2,YES
Morning_Peak,residential,30,2,7.638122238,15.97,0,0,0.55,3,YES
Morning_Peak,residential,30,1,14.38538226,117.8,1,0,1.04,3,YES
Morning_Peak,service,40,1,60.95682764,11.4,0,0,10.97,3,YES
Morning_Peak,footway,40,1,2.253597294,83.84,0,0,0.16,3,YES
Morning_Peak,footway,40,1,37.1324048,72.41,0,0,2.67,3,YES
Morning_Peak,footway,40,1,20.23485235,103.38,0,0,1.46,3,YES
Morning_Peak,footway,40,1,43.87123592,16.15,0,0,3.16,3,YES
Morning_Peak,footway,40,1,43.91229197,36.84,0,0,3.16,4,YES
Morning_Peak,residential,30,2,40.97273512,52.24,0,0,2.95,4,YES
Morning_Peak,unclassified,40,1,9.189103438,6.63,0,0,0.83,3,YES
Morning_Peak,footway,40,1,24.2018351,102.38,0,0,1.74,3,YES
Morning_Peak,residential,30,2,6.313053227,53.54,1,0,0.45,2,YES
Morning_Peak,footway,40,1,9.762952357,24.34,0,1,0.7,3,YES
Morning_Peak,footway,40,1,118.8043972,18.36,0,0,8.55,3,YES
Morning_Peak,residential,30,1,4.543270771,133.05,0,0,0.33,3,YES
Morning_Peak,footway,40,1,9.704537932,29.13,0,0,0.7,3,YES
Morning_Peak,footway,40,1,42.35457635,18.22,0,0,3.05,4,YES
Morning_Peak,pedestrian,40,1,38.86918427,3.88,0,0,3.5,3,YES
Morning_Peak,secondary,60,3,65.6039594,54.53,1,1,7.87,2,YES
Morning_Peak,footway,40,1,29.98099993,96.36,0,0,2.16,3,YES
Morning_Peak,residential,30,1,26.81174153,133.15,0,0,1.93,3,YES
Morning_Peak,footway,40,1,12.79955201,7.37,0,0,0.92,2,YES
Morning_Peak,residential,30,2,31.47577843,9.57,0,0,2.27,2,YES
Morning_Peak,footway,40,1,33.91380283,32.52,0,0,2.44,2,YES
Morning_Peak,secondary,60,3,35.30450666,114.62,1,0,4.24,1,YES
Morning_Peak,footway,40,1,60.07146049,17.7,0,0,4.33,3,YES
Morning_Peak,footway,40,1,21.34026589,31.19,0,0,1.54,2,NO
Morning_Peak,footway,40,1,7.795411887,125.07,0,0,0.56,3,NO
Morning_Peak,service,40,1,11.15697498,42.58,0,0,2.01,4,YES
Morning_Peak,secondary,60,2,13.11786965,119.24,0,0,1.57,2,YES
Morning_Peak,service,40,1,18.83197136,48.28,0,0,3.39,4,YES
Morning_Peak,footway,40,1,56.06079128,52.14,0,0,4.04,3,YES
Morning_Peak,unclassified,40,1,26.72279067,0,0,0,2.41,3,YES
Morning_Peak,residential,30,1,73.27126769,38.29,1,0,5.28,2,YES
Morning_Peak,footway,40,1,5.453113154,7.95,0,0,0.39,3,YES
Morning_Peak,unclassified,40,1,50.09248019,128.47,0,0,4.51,2,YES
Morning_Peak,cycleway,40,1,62.43549176,20.69,0,0,5.62,4,YES
Morning_Peak,residential,30,1,6.314908897,31.7,1,1,0.45,3,YES
Morning_Peak,residential,30,1,30.8043858,55.41,1,0,2.22,2,YES
Morning_Peak,footway,40,1,26.64184215,20.43,0,0,1.92,4,YES
Morning_Peak,footway,40,1,3.334154757,42.42,0,0,0.24,3,YES
Morning_Peak,residential,30,1,23.54129525,28.19,1,0,1.69,2,YES
Morning_Peak,footway,40,1,59.51867529,80.16,0,0,4.29,3,YES
Morning_Peak,residential,30,1,38.84867212,32.07,1,0,2.8,2,YES
Morning_Peak,footway,40,1,49.03829864,18.53,0,0,3.53,3,YES
Morning_Peak,unclassified,40,1,3.742491319,37.87,0,0,0.34,4,YES
Morning_Peak,footway,40,1,31.95824574,115.26,0,0,2.3,3,YES
Morning_Peak,service,40,1,5.923255277,42.71,0,0,1.07,3,YES
Morning_Peak,footway,40,1,39.09409209,128.29,0,0,2.81,4,YES
Morning_Peak,unclassified,40,1,5.772009881,23.42,0,0,0.52,3,YES
Morning_Peak,footway,40,1,35.14499268,118.57,0,0,2.53,3,YES
Morning_Peak,footway,40,1,44.23631728,55.64,0,0,3.19,3,YES
Morning_Peak,footway,40,1,60.18284352,115.52,0,0,4.33,4,YES
Morning_Peak,footway,40,1,4.560292484,44.98,0,0,0.33,3,YES
Morning_Peak,unclassified,40,1,24.85008176,21.2,0,0,2.24,3,YES
Morning_Peak,unclassified,40,1,5.95478703,23.33,0,0,0.54,3,YES
Morning_Peak,footway,40,1,44.47990593,23.16,0,0,3.2,3,YES
Morning_Peak,cycleway,40,1,50.90837225,44.56,0,0,4.58,4,YES
Morning_Peak,service,40,1,7.124504494,47.84,0,0,1.28,4,YES
Morning_Peak,service,40,1,3.217235922,57.51,0,0,0.58,4,YES
Morning_Peak,unclassified,40,1,2.132711973,45.08,0,0,0.19,3,YES
Morning_Peak,residential,30,1,23.02616108,28.33,1,0,1.66,2,YES
Morning_Peak,footway,40,1,48.10806773,62.9,0,0,3.46,4,YES
Morning_Peak,residential,30,1,54.1667837,42.93,1,0,3.9,2,YES
Morning_Peak,cycleway,40,1,19.618403,45.97,0,0,1.77,3,YES
Morning_Peak,footway,40,1,21.66186719,22.27,0,0,1.56,4,YES
Morning_Peak,service,40,1,8.291823573,42.05,0,0,1.49,4,YES
Morning_Peak,unclassified,40,1,32.45585476,12.68,0,0,2.92,3,YES
Morning_Peak,footway,40,1,8.822545559,89.35,0,0,0.64,3,YES
Morning_Peak,unclassified,40,1,15.47128226,37.79,0,0,1.39,4,YES
Morning_Peak,service,40,1,47.22702944,2.48,0,0,8.5,3,YES
Morning_Peak,unclassified,40,1,24.41970047,140.4,0,0,2.2,4,YES
Morning_Peak,residential,30,1,81.09689307,6.62,1,0,5.84,1,YES
Morning_Peak,service,40,1,3.36421294,128.15,0,0,0.61,4,YES
Morning_Peak,footway,40,1,5.355724266,8.98,0,0,0.39,3,YES
Morning_Peak,residential,30,1,73.82748768,33.06,1,0,5.32,2,YES
Morning_Peak,footway,40,1,13.4897998,114.85,0,0,0.97,3,YES
Morning_Peak,cycleway,40,1,177.0688825,5.89,0,1,15.94,3,YES
Morning_Peak,service,40,1,31.87475609,40.91,0,0,5.74,3,YES
Morning_Peak,service,40,1,2.947288033,135.32,0,0,0.53,2,YES
Morning_Peak,unclassified,40,1,64.44038953,52.62,0,0,5.8,2,YES
Morning_Peak,residential,30,1,60.00036774,10.95,0,0,4.32,3,YES
Morning_Peak,residential,30,1,34.26542251,49.64,1,0,2.47,2,YES
Morning_Peak,service,40,1,6.60761377,22.02,0,0,1.19,2,YES
Morning_Peak,unclassified,40,1,4.419248107,10.8,0,0,0.4,3,YES
Morning_Peak,footway,40,1,52.16874801,56.93,0,0,3.76,2,YES
Morning_Peak,secondary,60,2,16.31734228,47.58,1,0,1.96,2,YES
Morning_Peak,unclassified,40,1,3.554030574,114.39,0,0,0.32,4,YES
Morning_Peak,unclassified,40,1,6.545034529,110.66,0,0,0.59,3,YES
Morning_Peak,unclassified,40,1,8.078853008,76.58,0,0,0.73,3,YES
Morning_Peak,path,40,1,107.440746,70.16,0,0,9.67,3,YES
Morning_Peak,residential,30,1,16.65200653,20.39,1,0,1.2,3,YES
Morning_Peak,service,40,1,38.34079193,55.23,1,0,6.9,2,YES
Morning_Peak,unclassified,40,1,20.4859005,36.15,0,0,1.84,3,YES
Morning_Peak,unclassified,40,1,5.736062498,112.34,0,0,0.52,3,YES
Morning_Peak,residential,30,1,34.67932863,60.64,1,0,2.5,2,YES
Morning_Peak,footway,40,1,105.3267648,79.91,0,0,7.58,3,YES
Morning_Peak,footway,40,1,16.9921833,28.75,0,1,1.22,3,YES
Morning_Peak,unclassified,40,1,22.62997367,46.19,0,0,2.04,2,YES
Morning_Peak,unclassified,40,1,51.45229374,47.37,0,0,4.63,3,YES
Morning_Peak,residential,30,1,18.23731523,28.51,1,0,1.31,2,YES
Morning_Peak,service,40,1,1.642167457,7.06,0,0,0.3,4,YES
Morning_Peak,footway,40,1,13.24996148,32.21,0,0,0.95,3,YES
Morning_Peak,service,40,1,44.15785702,48.28,0,0,7.95,3,YES
Morning_Peak,footway,40,1,15.49675149,64.25,0,0,1.12,3,YES
Morning_Peak,service,40,1,30.68237531,43.69,0,0,5.52,4,YES
Morning_Peak,unclassified,40,1,29.22359497,0.11,0,0,2.63,3,YES
Morning_Peak,unclassified,40,1,50.69732753,47.46,0,0,4.56,3,YES
Morning_Peak,cycleway,40,1,15.28396253,42.72,0,0,1.38,4,YES
Morning_Peak,footway,40,1,25.05091031,16.52,0,0,1.8,3,YES
Morning_Peak,footway,40,1,7.708272478,76.93,0,0,0.55,3,YES
Morning_Peak,unclassified,40,1,34.94326804,57.88,0,0,3.14,4,NO
Morning_Peak,footway,40,1,23.98180304,128.12,0,0,1.73,3,NO
Morning_Peak,service,40,1,6.599882367,0,0,0,1.19,3,YES
Morning_Peak,footway,40,1,3.706767695,7.31,0,0,0.27,3,YES
Morning_Peak,tertiary,50,2,75.19977566,23.3,0,1,6.77,2,YES
Morning_Peak,residential,30,1,14.1181945,60.32,1,0,1.02,2,YES
Morning_Peak,tertiary,50,2,5.264801408,15.72,0,1,0.47,1,YES
Morning_Peak,footway,40,1,4.779949959,61.55,0,0,0.34,3,YES
Morning_Peak,footway,40,1,69.59947668,18.33,0,1,5.01,3,YES
Morning_Peak,footway,40,1,44.47990593,35.77,0,0,3.2,3,YES
Morning_Peak,footway,40,1,29.98099993,4.95,0,0,2.16,3,YES
Morning_Peak,unclassified,40,1,18.20807121,2.04,0,0,1.64,2,YES
Morning_Peak,footway,40,1,14.06349845,109.52,0,0,1.01,3,YES
Morning_Peak,footway,40,1,56.50317201,5.25,0,0,4.07,3,YES
Morning_Peak,footway,40,1,6.924058783,108.31,0,0,0.5,3,YES
Morning_Peak,footway,40,1,118.8043972,71.26,0,0,8.55,3,YES
Morning_Peak,footway,40,1,4.249282989,24,0,0,0.31,3,YES
Morning_Peak,tertiary,50,2,25.49818776,17.65,0,1,2.29,2,YES
Morning_Peak,unclassified,40,1,151.2903699,82.43,1,0,13.62,3,YES
Morning_Peak,footway,40,1,4.56390267,81.85,0,0,0.33,3,YES
Morning_Peak,footway,40,1,131.4034189,103.45,0,0,9.46,3,YES
Morning_Peak,residential,30,1,27.33738041,42.02,1,0,1.97,2,YES
Morning_Peak,unclassified,40,1,17.13830389,89.42,0,0,1.54,3,YES
Morning_Peak,residential,30,1,67.68970424,50.19,1,0,4.87,2,YES
Morning_Peak,footway,40,1,54.27008664,3.54,0,0,3.91,3,YES
Morning_Peak,footway,40,1,29.60041059,20.18,0,0,2.13,4,YES
Morning_Peak,footway,40,1,11.8372183,29.19,0,0,0.85,3,YES
Morning_Peak,cycleway,40,1,177.0688825,1.59,0,0,15.94,4,YES
Morning_Peak,footway,40,1,138.845534,91.17,0,0,10,3,YES
Morning_Peak,service,40,1,23.5130222,111.77,0,0,4.23,2,YES
Morning_Peak,secondary,60,2,24.92271956,50.55,0,0,2.99,3,YES
Morning_Peak,service,40,1,21.6816465,89.99,1,0,3.9,2,YES
Morning_Peak,unclassified,40,1,15.47128226,22.22,0,0,1.39,3,YES
Morning_Peak,footway,40,1,8.204685862,6.63,0,0,0.59,3,YES
Morning_Peak,footway,40,1,23.67049623,21.59,0,0,1.7,4,YES
Morning_Peak,service,40,1,98.45647298,25.01,0,0,17.72,3,YES
Morning_Peak,secondary,60,2,22.4504592,55.5,0,1,2.69,2,YES
Morning_Peak,residential,30,1,16.25321602,43.86,1,0,1.17,2,YES
Morning_Peak,footway,40,1,44.60167567,12.02,0,0,3.21,3,YES
Morning_Peak,footway,40,1,8.484091922,72.14,0,0,0.61,3,YES
Morning_Peak,service,40,1,3.36421294,114.19,0,0,0.61,4,YES
Morning_Peak,unclassified,40,1,40.1925657,89.11,1,0,3.62,2,YES
Morning_Peak,service,40,1,39.6036264,93.97,1,0,7.13,2,YES
Morning_Peak,footway,40,1,28.94704447,21.1,0,0,2.08,3,YES
Morning_Peak,footway,40,1,37.1324048,30.81,0,0,2.67,4,YES
Morning_Peak,footway,40,1,47.8678337,24.11,0,0,3.45,2,YES
Morning_Peak,footway,40,1,7.607569018,22.09,0,0,0.55,3,YES
Morning_Peak,footway,40,1,20.23485235,9.2,0,0,1.46,3,YES
Morning_Peak,footway,40,1,64.40778533,3.33,0,0,4.64,2,YES
Morning_Peak,footway,40,1,15.66037789,28.5,0,0,1.13,3,YES
Morning_Peak,footway,40,1,24.2018351,9.44,0,0,1.74,3,YES
Morning_Peak,footway,40,1,85.96193736,22.22,0,0,6.19,3,YES
Morning_Peak,residential,30,1,7.977107314,40.87,1,0,0.57,2,YES
Morning_Peak,footway,40,1,70.05490763,28.59,0,0,5.04,3,YES
Morning_Peak,residential,30,1,13.16964487,23.64,1,0,0.95,2,YES
Morning_Peak,unclassified,40,1,37.60139382,87.78,1,1,3.38,2,YES
Morning_Peak,footway,40,1,2.253597294,13.15,0,0,0.16,3,YES
Morning_Peak,footway,40,1,6.151294542,35.43,0,0,0.44,3,YES
Morning_Peak,residential,30,1,4.583997833,7.94,1,0,0.33,3,YES
Morning_Peak,footway,40,1,25.05091031,4.26,0,0,1.8,3,YES
Morning_Peak,footway,40,1,42.35457635,81.31,0,0,3.05,3,YES
Morning_Peak,residential,30,1,7.573757959,43.11,1,0,0.55,2,YES
Morning_Peak,service,40,1,2.411192214,113.73,0,0,0.43,3,YES
Morning_Peak,footway,40,1,4.560292484,31.82,0,0,0.33,3,YES
Morning_Peak,footway,40,1,79.00293043,1.31,0,0,5.69,4,YES
Morning_Peak,cycleway,40,1,62.43549176,8.91,0,0,5.62,4,YES
Morning_Peak,footway,40,1,76.74952678,28.43,0,0,5.53,3,YES
Morning_Peak,cycleway,40,1,5.177574212,16.99,0,0,0.47,3,YES
Morning_Peak,cycleway,40,1,9.800437406,28.15,0,0,0.88,3,YES
Morning_Peak,residential,30,1,29.76050439,38.94,1,0,2.14,3,YES
Morning_Peak,unclassified,40,1,33.24264525,9.02,0,0,2.99,3,YES
Morning_Peak,footway,40,1,43.91229197,65.53,0,0,3.16,3,YES
Morning_Peak,residential,30,1,3.438732272,1.13,1,0,0.25,2,YES
Morning_Peak,residential,30,1,64.06124702,38.39,1,0,4.61,2,YES
Morning_Peak,residential,30,1,37.79070357,22.04,1,0,2.72,3,YES
